source,target
1437153794266173441,1437146683641450496
1437153793016307720,1437148147697045510
1437153790378094592,1437116896080396290
1437153789258002432,1436885176370429958
1437153783046410244,1436982577018118149
1437153780366196740,1437146081679364099
1437153769871994880,1437152995230171139
1437153767808323587,1420972425030733827
1437153763224027137,1437149882133979145
1437153762594988038,1437147104560959489
1437153761470844934,1437110038439546891
1437153760590147585,1437146683641450496
1437153753392504833,1437112174116225024
1437153752172072960,1437148147697045510
1437153750326693888,1437126430014464009
1437153749366185987,1437145032205688837
1437153747390672898,1437148147697045510
1437153746778304515,1436867072038948867
1437153744525959175,1436810986321846277
1437153724628185089,1437072803820232708
1437153720022802438,1437110038439546891
1437153714847064068,1437072803820232708
1437153714096295938,1436998258455363586
1437153711353176068,1437140049498345472
1437153707465089031,1437106075212427264
1437153701978939392,1437073241697361922
1437153692059320330,1437150523434491905
1437153688989028352,1436892378053308417
1437153682882277392,1437094456105312263
1437153676888522757,1437131259914883076
1437153669946884102,1437072803820232708
1437153659125747723,1437057096516780035
1437153656655257602,1437147104560959489
1437153655501856772,1437042757655306241
1437153654822379525,1437023224563441665
1437153643199963136,1437015149173428230
1437153633322291201,1437140049498345472
1437153630956756996,1435882482856038404
1437153626338828290,1437149882133979145
1437153624606576641,1437142126895276040
1437153619858518018,1437072803820232708
1437153614774951940,1436883064106340355
1437153611700637702,1437072803820232708
1437153611088384004,1437013959488512001
1437153605312675840,1437148147697045510
1437153596844519426,1437149882133979145
1437153590322372611,1436797748783816709
1437153587541516288,1437095621668876299
1437153585712832517,1437149882133979145
1437153585167491075,1437047494622564353
1437153584949387273,1437150274355965968
1437153583527518208,1437149882133979145
1437153577567412233,1437149882133979145
1437153576720211976,1437111036482568194
1437153576388730882,1436884710785912833
1437153569715761167,1437149882133979145
1437153568193134597,1436171597027504129
1437153568092561415,1436961928232964098
1437153558193913856,1436984992559767554
1437153553240449025,1436813200570388482
1437153549289357312,1436940504080523268
1437153548123443201,1437091293872668677
1437153521254739978,1437146683641450496
1437153517974720520,1437150274355965968
1437153504775213056,1437110038439546891
1437153493597425665,1437139826260729861
1437153493576474627,1437147104560959489
1437153492079108096,1436995860303384580
1437153485238063105,1437072803820232708
1437153484244144129,1437146683641450496
1437153483006873603,1437110038439546891
1437153481769435139,1437073241697361922
1437153481274662913,1437149882133979145
1437153479017963521,1437072803820232708
1437153460797980677,1436978321913483265
1437153455999799300,1437149882133979145
1437153454749794308,1437073241697361922
1437153453067751424,1436881649778651137
1437153452803510272,1437148147697045510
1437153449574125574,1436982344917868544
1437153447837532160,1437119805815988226
1437153441642594317,1437110038439546891
1437153435829342212,1437072803820232708
1437153434415910913,1437152945318072331
1437153431995752458,1437073241697361922
1437153427528863750,1437148147697045510
1437153427365191682,1437106631834226688
1437153424173375493,1436823371820507141
1437153419949756424,1437146081679364099
1437153419173711874,1437117364684738560
1437153404002967564,1436950945204772864
1437153392544174083,1437148147697045510
1437153389792661509,1437149882133979145
1437153384856002562,1437062831438897160
1437153384318980102,1436873897027072006
1437153382695907329,1436884710785912833
1437153379973742599,1437142673102721027
1437153379118206987,1436982344917868544
1437153376727359493,1437004010079363072
1437153357551001603,1437072803820232708
1437153352245293070,1437072803820232708
1437153345748275206,1437113971752980481
1437153344510963719,1437152037876248577
1437153338483744778,1436995860303384580
1437153337141514240,1436825813362561024
1437153334465482753,1437135076811214850
1437153325124833281,1437073241697361922
1437153321857519622,1437147104560959489
1437153320284610562,1437127863224967173
1437153318208421890,1437149643633217537
1437153317176627202,1437149882133979145
1437153307651411971,1436436369367355392
1437153303754944516,1437150274355965968
1437153302567923712,1437136332460072961
1437153301565423620,1409246899031347202
1437153299757768708,1437072803820232708
1437153298721673228,1436968731717128194
1437153296066748418,1437149021785792514
1437153294565052417,1437148147697045510
1437153294158282753,1437072803820232708
1437153286969307138,1436768483929300992
1437153280476385280,1436825813362561024
1437153270422716418,1437146081679364099
1437153267876831237,1436830372042584065
1437153248717197316,1437146081679364099
1437153243172331521,1436982344917868544
1437153241389805572,1437146481673261063
1437153228462907402,1437072803820232708
1437153222674849792,1436023962677436421
1437153219046686726,1437053599318749194
1437153217989726212,1437147104560959489
1437153212486782981,1437142412170825739
1437153212415479811,1436901780139520006
1437153205205409796,1436995860303384580
1437153204274450439,1437147104560959489
1437153201644613634,1437110038439546891
1437153198578573318,1437062831438897160
1437153198507167752,1437140049498345472
1437153197613670404,1437088758273302529
1437153194224795648,1437152915051925507
1437153188143108100,1437008091862781957
1437153182740738049,1437146683641450496
1437153181595848704,1436884710785912833
1437153178487824387,1436957689146454017
1437153177770496002,1436940791734161418
1437153176176758787,1437047945208205314
1437153174054477831,1436995860303384580
1437153171873353729,1437000247540994058
1437153171424440321,1436965786384486400
1437153168073187329,1437149882133979145
1437153166475333639,1436998186569248771
1437153163593887755,1437149882133979145
1437153159819010049,1437109586071212036
1437153157717573634,1437149882133979145
1437153146678255617,1437148147697045510
1437153142362230784,1437040934613569540
1437153138880942084,1437127863224967173
1437153137295609860,1437120589286739968
1437153135265525761,1437098686668935170
1437153117934481409,1436886480119468034
1437153116756008962,1437128713167065094
1437153102893887491,1436803445567246337
1437153099517472770,1436885386337259521
1437153095834873860,1437000247540994058
1437153095570632705,1437149882133979145
1437153084040531970,1437147104560959489
1437153083939647489,1437072803820232708
1437153082509381633,1437111677649051649
1437153080315887623,1437140049498345472
1437153079351205888,1437150274355965968
1437153078516477961,1437147167328661505
1437153075442114562,1437111036482568194
1437153068618063877,1437072803820232708
1437153063823818754,1437138953581305863
1437153060833439745,1436023962677436421
1437153057159229440,1437148147697045510
1437153053535256580,1436517547843768323
1437153051572203520,1436744526840877057
1437153044567838721,1437072803820232708
1437153044274233345,1436795746699857920
1437153038351876105,1437113971752980481
1437153033683668993,1437124174292660232
1437153028730130434,1437146780270055433
1437153024825348096,1437148147697045510
1437153021415211008,1436884710785912833
1437153003870556166,1437146081679364099
1437153003576958981,1437104973616140289
1437153001656012800,1437147104560959489
1437152998979952641,1436171597027504129
1437152997595885572,1437043515066888197
1437152994001240065,1436883998077173762
1437152990733869057,1437072803820232708
1437152988049645572,1437013959488512001
1437152987869323267,1437094456105312263
1437152987043049472,1437138624131239942
1437152985180622850,1437141691727814656
1437152981166682112,1437136688300630024
1437152979782717445,1437129100917891072
1437152977094004744,1436171597027504129
1437152970731311107,1437072803820232708
1437152967287660550,1435905829413134337
1437152955573149696,1434493072595947524
1437152942440730629,1437082388471844872
1437152941916442629,1437150274355965968
1437152940448485387,1437073791428005891
1437152938938486785,1437151661965914120
1437152938632179713,1437146673625673732
1437152934328995854,1437149618970808324
1437152930214391812,1436884710785912833
1437152928209506310,1437137019919114244
1437152919850307584,1437149038307053574
1437152910912077824,1437083617272991746
1437152905421889540,1437149882133979145
1437152905392447489,1436409310121189376
1437152899109371916,1432402814215536645
1437152898639613952,1437127863224967173
1437152898253742088,1437072803820232708
1437152898006224899,1436885176370429958
1437152896349609985,1437148147697045510
1437152892025245697,1436972915602362371
1437152891920343043,1437147104560959489
1437152890729254912,1437110038439546891
1437152884051881997,1436171597027504129
1437152882202066946,1437152682662318081
1437152882009149442,1437072803820232708
1437152881698738176,1436810823880617984
1437152870500118529,1437139826260729861
1437152870219010049,1437072803820232708
1437152867622825999,1436257694936092674
1437152867194974216,1436684318890409984
1437152865701740550,1436830372042584065
1437152864715956226,1436307026687168512
1437152863189229569,1437148147697045510
1437152861415116800,1437052466969944068
1437152856491151363,1437110038439546891
1437152853311823872,1437152397202235394
1437152849327177728,1437072803820232708
1437152842486272026,1437143976847478785
1437152839437111305,1436023962677436421
1437152836899545091,1436995860303384580
1437152836471726092,1437053599318749194
1437152836199006213,1437145466903285760
1437152827437166595,1437072803820232708
1437152819967111169,1437148623612022788
1437152818868068375,1437147104560959489
1437152811335229443,1437111677649051649
1437152808311013376,1436995860303384580
1437152805232459776,1437141691727814656
1437152803613339648,1437109586071212036
1437152798622224387,1436171597027504129
1437152794927005696,1436791725893242884
1437152786475470848,1437072803820232708
1437152785833750529,1437072803820232708
1437152785716424704,1437110038439546891
1437152784801943553,1436885176370429958
1437152783942262793,1437111272663826432
1437152783405248512,1437145466903285760
1437152779827560452,1437120461872279556
1437152778686644224,1436483399389048836
1437152777084407810,1435836837843673090
1437152774140141569,1437148147697045510
1437152772948955142,1437128713167065094
1437152772072296455,1437003926230945792
1437152771095019527,1437120461872279556
1437152770096832514,1437148147697045510
1437152769534726146,1437148147697045510
1437152760923840514,1437110038439546891
1437152752438845445,1437110038439546891
1437152750933000192,1433809252192239617
1437152746961055752,1437013959488512001
1437152745660813312,1436171597027504129
1437152738664722432,1437072803820232708
1437152727692423174,1437072803820232708
1437152713024884744,1437000319448330243
1437152711926075392,1437127863224967173
1437152710520975361,1437072803820232708
1437152705915408384,1437072803820232708
1437152700563603459,1437149882133979145
1437152694540537858,1437072803820232708
1437152694238695429,1437146780270055433
1437152689138274306,1437117870195023887
1437152686332280833,1437148147697045510
1437152665545347079,1437146780270055433
1437152661933989888,1436885176370429958
1437152661879631873,1437099021273903116
1437152657571909632,1437148147697045510
1437152647996485638,1437072803820232708
1437152638467026951,1437134565538209793
1437152619198300163,1437133762136088579
1437152618107875339,1437109586071212036
1437152616111239170,1436666122049310724
1437152603905871882,1437000319448330243
1437152602723078147,1436995860303384580
1437152601821360129,1437072803820232708
1437152598503477248,1437110038439546891
1437152596062609418,1437140049498345472
1437152591549435909,1437072803820232708
1437152590341550088,1437085406890237963
1437152583907483654,1437116610511351818
1437152574814130177,1437110038439546891
1437152574076035073,1437148147697045510
1437152570435379207,1437146081679364099
1437152554094247936,1437150106856296449
1437152548947959815,1437127863224967173
1437152548285136896,1437073241697361922
1437152544476876803,1437072803820232708
1437152539619696641,1437127863224967173
1437152536427831296,1436995860303384580
1437152516316225545,1437145977215983616
1437152503901179910,1437106075212427264
1437152503183724544,1437073241697361922
1437152499861950466,1437127863224967173
1437152494132420609,1437082272629362700
1437152492052271104,1437128917991710723
1437152491259506696,1436882483581124608
1437152490072510469,1437072803820232708
1437152477049151500,1437147104560959489
1437152467238674447,1436687471601848326
1437152463535198215,1437138953581305863
1437152449207357443,1437043515066888197
1437152448020238336,1437140049498345472
1437152440101621770,1437072803820232708
1437152437496909829,1437144362614407177
1437152436632838149,1437072803820232708
1437152435194187779,1437148147697045510
1437152434812502018,1437149480260886529
1437152428655218689,1437148147697045510
1437152426407206913,1437141933734903818
1437152423945068545,1437110038439546891
1437152417230073856,1437140049498345472
1437152416231837701,1437148147697045510
1437152406740115458,1437047663309070338
1437152404668039168,1437072803820232708
1437152400008175616,1437147104560959489
1437152394547171331,1437147104560959489
1437152393632927750,1437000319448330243
1437152392357859328,1436307026687168512
1437152372648779781,1437107388402765828
1437152363467444225,1437129390039748610
1437152360904761346,1393943520881303557
1437152358497243138,1437146081679364099
1437152354982318083,1437149882133979145
1437152353036079112,1437150274355965968
1437152352637800448,1437043515066888197
1437152347226980356,1437148147697045510
1437152346270744578,1436901605375287299
1437152344223911940,1437049795454119937
1437152342705586177,1437151703065939977
1437152334832967684,1436934137038970880
1437152326649794570,1372602710248263688
1437152315346128898,1436884710785912833
1437152310438866949,1437111677649051649
1437152307028926469,1437152247692005382
1437152305372094471,1437136332460072961
1437152298824880132,1437148322599514112
1437152293917495310,1437000247540994058
1437152292591996928,1437129100917891072
1437152288439771141,1437098549569802249
1437152278834724864,1437047494622564353
1437152275429011456,1365367232231051269
1437152274464247812,1437150274355965968
1437152272480288774,1437072803820232708
1437152266411151360,1437146780270055433
1437152265618407425,1437148147697045510
1437152263374454784,1437072803820232708
1437152258295275525,1437143985517219845
1437152256995078149,1436171597027504129
1437152256185577477,1436157224137760771
1437152255321550851,1437152203265937412
1437152254889533444,1437149882133979145
1437152247302008839,1437146081679364099
1437152246861639687,1352437502414643202
1437152246781730819,1437136688300630024
1437152239022313473,1436884710785912833
1437152237990649858,1437047494622564353
1437152223147003911,1437152154326818828
1437152222832365568,1437046274017173505
1437152210249465866,1437000319448330243
1437152209737850882,1436783754845040640
1437152208609427457,1437072803820232708
1437152207225372672,1437120644165013510
1437152203396067329,1437042029733761033
1437152187667333127,1437149882133979145
1437152187373793282,1437138953581305863
1437152184190128128,1437138624131239942
1437152178804772869,1437128713167065094
1437152176321802241,1437119796110368771
1437152175680114691,1437120461872279556
1437152173738139650,1437141990051885059
1437152173675089922,1436995860303384580
1437152170248392706,1427462423422947328
1437152169820491776,1437120765061734401
1437152164762226689,1437116896080396290
1437152163399184387,1437138505604423689
1437152161172008963,1437025667271462914
1437152159867494409,1437070772938448896
1437152159808827402,1437149882133979145
1437152155136315398,1437143976847478785
1437152152317747206,1437000247540994058
1437152149335691264,1436947715254939648
1437152145359327236,1437149882133979145
1437152139344756742,1437072803820232708
1437152138052968460,1437146780270055433
1437152136761159681,1437149882133979145
1437152135385427979,1437150274355965968
1437152132352860173,1437133762136088579
1437152129974771712,1437039290173870085
1437152129517428736,1437073241697361922
1437152124492787714,1437129100917891072
1437152114027864066,1437110038439546891
1437152112551636994,1437015149173428230
1437152103084986371,1437148147697045510
1437152102451712000,1437111036482568194
1437152099641569283,1436648612990181378
1437152099096276993,1437000319448330243
1437152091965992963,1437147104560959489
1437152091093544960,1437074703970099208
1437152077042659338,1436971879244382210
1437152074563682310,1437090392453812232
1437152070776369161,1437072803820232708
1437152066472841216,1437148147697045510
1437152061427159044,1437098549569802249
1437152048730886145,1437113813673840640
1437152046277435392,1437138953581305863
1437152044268150785,1436995860303384580
1437152043060240387,1437146780270055433
1437152036878000131,1436995860303384580
1437152034973753348,1430922069043257352
1437152030036987907,1437150274355965968
1437152027948244998,1433809252192239617
1437152025435774976,1436409310121189376
1437152022776610819,1436986224510586880
1437152016548073472,1437149882133979145
1437151996319084544,1436995860303384580
1437151993068498949,1437072803820232708
1437151991671635971,1437147104560959489
1437151980162408451,1437110769427042309
1437151977981587459,1437147104560959489
1437151969878151175,1437148147697045510
1437151969098018816,1436755927831547907
1437151965545484300,1437130655385673730
1437151963649544193,1437145032205688837
1437151954044604420,1437073241697361922
1437151952270282753,1434316117988708358
1437151951062401024,1437148147697045510
1437151946436235266,1437073241697361922
1437151945555423235,1437148147697045510
1437151942950670342,1436566386462101508
1437151938588590084,1437110038439546891
1437151934088101897,1436722612701483009
1437151919143735297,1437073241697361922
1437151912323960835,1437140049498345472
1437151908356149251,1437150274355965968
1437151900651118596,1437149882133979145
1437151897325080582,1436995860303384580
1437151897182515207,1436995860303384580
1437151895613853708,1436995860303384580
1437151891650195456,1436389470035664901
1437151880262656010,1437147436288552962
1437151879616552962,1437110038439546891
1437151876865265669,1437125309132857346
1437151875615309825,1437000247540994058
1437151873467826176,1437072803820232708
1437151872377409545,1437140427292004354
1437151871970463747,1436982577018118149
1437151864517058568,1437129100917891072
1437151863128743936,1437072803820232708
1437151858494164995,1436629901772083204
1437151854027227143,1436884710785912833
1437151849392529415,1437056624426954755
1437151848754925570,1437150274355965968
1437151841066815506,1437073241697361922
1437151840001478664,1437149882133979145
1437151830358769665,1437072803820232708
1437151829482250241,1437072803820232708
1437151824138567680,1437117870195023887
1437151821747920897,1436995860303384580
1437151809609547779,1437147104560959489
1437151807407640576,1437072803820232708
1437151804538724360,1437148147697045510
1437151797056053256,1437072803820232708
1437151794468212739,1437150274355965968
1437151793591595010,1437128713167065094
1437151792916168704,1437073241697361922
1437151787371302912,1437138953581305863
1437151786855452674,1437145466903285760
1437151782732324866,1437072803820232708
1437151781411295240,1437027714838450179
1437151780371111936,1437149882133979145
1437151775749033984,1437090392453812232
1437151769621155844,1437109683278553091
1437151765225361408,1437072803820232708
1437151753661714438,1437131259914883076
1437151748989280260,1436593594354253824
1437151748964110349,1437130655385673730
1437151747651350529,1437072803820232708
1437151740693028871,1437131259914883076
1437151737022857217,1437072803820232708
1437151733634027524,1436763597737185285
1437151729167081485,1437149882133979145
1437151726595887111,1437142673102721027
1437151723282485261,1437117870195023887
1437151716311449605,1437110038439546891
1437151712918130692,1437148147697045510
1437151699672702979,1437075746690904064
1437151691590230022,1437098549569802249
1437151683382059015,1437110038439546891
1437151679233904644,1437138505604423689
1437151671826534401,1437072803820232708
1437151658690088968,1437148322599514112
1437151652767731712,1437150274355965968
1437151648741306375,1156378121446158336
1437151645188730886,1437142137670357003
1437151640960831491,1437110038439546891
1437151637282426884,1437148322599514112
1437151630189686784,1437072803820232708
1437151629908840449,1437148147697045510
1437151629841731592,1437148147697045510
1437151629522968578,1437149882133979145
1437151629103468550,1437147104560959489
1437151627585081348,1436240503276806145
1437151617829253131,1437149882133979145
1437151613290901508,1436240503276806145
1437151609281204226,1437146081679364099
1437151605388873731,1436777620172124167
1437151601697771520,1436873897027072006
1437151601278521355,1437149882133979145
1437151598405464064,1437072803820232708
1437151597776158721,1437151561285836809
1437151594865438725,1436828842186924039
1437151594219454467,1437121078845972487
1437151593808506889,1436629901772083204
1437151592650772482,1437131259914883076
1437151591363190785,1436171597027504129
1437151584564154369,1436409310121189376
1437151583070982154,1437150274355965968
1437151582961897473,1436881649778651137
1437151580051046404,1437147104560959489
1437151573814173696,1437072803820232708
1437151568843853828,1437107604866707456
1437151561109618689,1437148147697045510
1437151560371429378,1436634017848254472
1437151558593040384,1436991100703608835
1437151558391697418,1436527932147748866
1437151552284790796,1437149882133979145
1437151548388229122,1436883064106340355
1437151546895179790,1437090392453812232
1437151541346045952,1436371867829522459
1437151529748742146,1437072803820232708
1437151527550869507,1436171597027504129
1437151523298062343,1437146081679364099
1437151521578364930,1437151223346499586
1437151512711602180,1437023210273378313
1437151511746789376,1437148147697045510
1437151511709208577,1436974364528893952
1437151511109410820,1437137228224946185
1437151509029003268,1437150862485475328
1437151508101939201,1437138624131239942
1437151505291874304,1424770191259484161
1437151499004485632,1436885176370429958
1437151494432862214,1437140049498345472
1437151494176903171,1437149882133979145
1437151492704722948,1437124174292660232
1437151491836583940,1437147104560959489
1437151490246860805,1437148147697045510
1437151485519880192,1437148147697045510
1437151485448671239,1437121078845972487
1437151483540086784,1437129100917891072
1437151482621665289,1437005026430496769
1437151482466426883,1437111458236600325
1437151482122424323,1437072803820232708
1437151476091084804,1436884710785912833
1437151476070166530,1436971879244382210
1437151474816061441,1437150274355965968
1437151472337268738,1437148147697045510
1437151471338917891,1437073241697361922
1437151469283815436,1437043515066888197
1437151466561622022,1437072803820232708
1437151464938483713,1437151193600512000
1437151460144336901,1437054664491552769
1437151454888857610,1437027714838450179
1437151452665950217,1437119796110368771
1437151448861663233,1437129100917891072
1437151445153898499,1437147104560959489
1437151444898041871,1436998258455363586
1437151441219690503,1437138953581305863
1437151439458086914,1437113971752980481
1437151437188997132,1437150274355965968
1437151432898072577,1436885176370429958
1437151430406725632,1437128713167065094
1437151426472407040,1436892378053308417
1437151424429887495,1437149882133979145
1437151421871370255,1436995860303384580
1437151421766553602,1436955888879800323
1437151421674164225,1437112414512680963
1437151420776652807,1436818236281028610
1437151418801168386,1437040896739094529
1437151417626677249,1436724819379240966
1437151416225869825,1437098549569802249
1437151411511312384,1432863421234569224
1437151411137957891,1437071997549387781
1437151410462683136,1437129100917891072
1437151404163010560,1437147104560959489
1437151400811798538,1436240503276806145
1437151394226708484,1437057096516780035
1437151389839511559,1436786904381415432
1437151387679281153,1437131589897662464
1437151383761813504,1437072803820232708
1437151377684303881,1437149882133979145
1437151367555129348,1437072803820232708
1437151366946955266,1437072803820232708
1437151366829457409,1437113402762010626
1437151340174757897,1436974306895044608
1437151330364182535,1436716027996426249
1437151328292065280,1437053617475837953
1437151323590299649,1437072803820232708
1437151323426902018,1432020770134310914
1437151320662855683,1437146081679364099
1437151317584007170,1436892396067778561
1437151315126362114,1437068625643548677
1437151310587912194,1437067461229105162
1437151308134424584,1437072803820232708
1437151307966685187,1437150274355965968
1437151307723382795,1437150274355965968
1437151307127836675,1433848560609546243
1437151306586550272,1437109586071212036
1437151294368718852,1437149351655133197
1437151289964736519,1436874954281213955
1437151289503256580,1437149882133979145
1437151283262238721,1436874954281213955
1437151272805838855,1437113971752980481
1437151268556869634,1437000247540994058
1437151267072188419,1437148147697045510
1437151266765934603,1437049795454119937
1437151264383537152,1437150545295331328
1437151258737987586,1436885176370429958
1437151258180194307,1437027714838450179
1437151257441996808,1436257694936092674
1437151257328750595,1437086706608623616
1437151235505893380,1437072803820232708
1437151233773486080,1437146081679364099
1437151232100012040,1437148147697045510
1437151227112935425,1436389441883439114
1437151225204469761,1433377379607584772
1437151222251749377,1437073241697361922
1437151217998651392,1437130732036665348
1437151216761442306,1436884710785912833
1437151214282620931,1437129100917891072
1437151211870957580,1437140049498345472
1437151207458578436,1399008590170517505
1437151204669276162,1437090392453812232
1437151203377520648,1437146081679364099
1437151202601545733,1436995388339376133
1437151201997504518,1437022206530293764
1437151192673554445,1437072803820232708
1437151187258654727,1436171597027504129
1437151185958486023,1437066535818911757
1437151172905902081,1436972915602362371
1437151166463418378,1437072803820232708
1437151165972684804,1436978626336067584
1437151163309244416,1437119805815988226
1437151158985019392,1437008166097674241
1437151155373621253,1437146081679364099
1437151155042373636,1437090392453812232
1437151143474475012,1437091293872668677
1437151141498953736,1437124174292660232
1437151138877423621,1437129100917891072
1437151130321104899,1436740230900371461
1437151125984133122,1437131259914883076
1437151109450125315,1437072803820232708
1437151108020031488,1436879982609911809
1437151101195857924,1437072803820232708
1437151091741892612,1437137019919114244
1437151086310268941,1437011112239714312
1437151071416299520,1437110038439546891
1437151071181361157,1437102938053390343
1437151061458968586,1435346947636928512
1437151060813131776,1436982577018118149
1437151060074848257,1437150274355965968
1437151057491238918,1437148147697045510
1437151054873784321,1437149643633217537
1437151050981646338,1437149882133979145
1437151047454179335,1437149882133979145
1437151033092886534,1437149882133979145
1437151032283435012,1436740206728732675
1437151032044363776,1437138953581305863
1437151030937014276,1437113971752980481
1437151026616864769,1437149882133979145
1437151020770119688,1437140049498345472
1437151019356626952,1436916007939964929
1437151018110832640,1437149882133979145
1437151016181510153,1437106075212427264
1437151011941011457,1437106960705277952
1437151005892911104,1437136688300630024
1437151005167157248,1436995860303384580
1437151003690688513,1436965786384486400
1437150995205742595,1436973290996776962
1437150991619477506,1437120105687752708
1437150990625648642,1437144362614407177
1437150986410278917,1437146081679364099
1437150983063212035,1437150274355965968
1437150979426766850,1437148147697045510
1437150977887510539,1437146780270055433
1437150973814845440,1437149643633217537
1437150973672177664,1437150274355965968
1437150972451635200,1435230133233672197
1437150971541573638,1436171597027504129
1437150970996264964,1437118956377030656
1437150970463625219,1437149882133979145
1437150970010607617,1437072803820232708
1437150964658552833,1437150523434491905
1437150947457785861,1437138953581305863
1437150944727273477,1437147104560959489
1437150943863361541,1437137019919114244
1437150942173007874,1436756204873781253
1437150938834391043,1437090392453812232
1437150936762355712,1437130655385673730
1437150930751967233,1437147104560959489
1437150930433105922,1437072803820232708
1437150927660716032,1437079122245734406
1437150927161528320,1436995860303384580
1437150922359009280,1436737626934022148
1437150920287076362,1436996397581148170
1437150919532109824,1437111677649051649
1437150919519571970,1437149882133979145
1437150915778154497,1436885176370429958
1437150911684661254,1437144362614407177
1437150911223173122,1437098549569802249
1437150909365161989,1437110038439546891
1437150908257800198,1437147104560959489
1437150907691634697,1437149643633217537
1437150907674898438,1437073241697361922
1437150906211049474,1437147104560959489
1437150905770692619,1434219394922655744
1437150896270553088,1437148147697045510
1437150892965384196,1437148147697045510
1437150891254194178,1437140049498345472
1437150889492504588,1434982641120448517
1437150888720748548,1437043515066888197
1437150877018640392,1437148147697045510
1437150876028788736,1434908315394486275
1437150872446898182,1436706581786333185
1437150866885070849,1437072803820232708
1437150866184736771,1437148147697045510
1437150855673876482,1437138505604423689
1437150852930695168,1437138953581305863
1437150849894072321,1437149103536934915
1437150849893953537,1436696031400431618
1437150842440716289,1437075757868670979
1437150840746352649,1437113813673840640
1437150825164509189,1436995860303384580
1437150823998377985,1436885176370429958
1437150822941577219,1437022488542826497
1437150820148056077,1437072803820232708
1437150818185134093,1432020770134310914
1437150815622402056,1437149882133979145
1437150806290145288,1437072803820232708
1437150804020924416,1437148147697045510
1437150803287056384,1436982344917868544
1437150802104274944,1437029523489501190
1437150796102111234,1437150523434491905
1437150794877394948,1437009476251492354
1437150793145143296,1437073241697361922
1437150789814964241,1437147104560959489
1437150789756194821,1437072803820232708
1437150785524035586,1437144362614407177
1437150783045345280,1437113971752980481
1437150781560528896,1437075257957961734
1437150778783895552,1437149882133979145
1437150778528047104,1437072803820232708
1437150775826952193,1437109859414122504
1437150770886021120,1437150274355965968
1437150770730840067,1437150274355965968
1437150767631175684,1437149882133979145
1437150764154118146,1437148322599514112
1437150760379224066,1437149882133979145
1437150760345681922,1437137019919114244
1437150758894440449,1437073241697361922
1437150746055614465,1436995860303384580
1437150745342644231,1437149882133979145
1437150745145585666,1437072803820232708
1437150738682163203,1437104973616140289
1437150733049253893,1437072803820232708
1437150719501651972,1436972915602362371
1437150719153512449,1437150274355965968
1437150718738186247,1437077975107768321
1437150715063922688,1436996767757783042
1437150712778035203,1437149643633217537
1437150707103133698,1437072803820232708
1437150705396199426,1437147104560959489
1437150703580024832,1437034991377006593
1437150695984148492,1411446230153150466
1437150695715713029,1437137019919114244
1437150685750046727,1437140049498345472
1437150685150208006,1437072803820232708
1437150676816125961,1437148322599514112
1437150674802855938,1437072803820232708
1437150671741104132,1437150274355965968
1437150669652303872,1437131259914883076
1437150667303424004,1437149882133979145
1437150666980462595,1437148147697045510
1437150661616054273,1437120461872279556
1437150660697288705,1437038347977773064
1437150660286468100,1436995388339376133
1437150659053330432,1436240503276806145
1437150658533208070,1437146081679364099
1437150654573817856,1437143754578739200
1437150654364102658,1437146081679364099
1437150649523871754,1437072803820232708
1437150643119181827,1437149882133979145
1437150638874451968,1437110038439546891
1437150627486912514,1437077365809627137
1437150615759736840,1437000319448330243
1437150610999152640,1437147104560959489
1437150597782937600,1437110038439546891
1437150596470087690,1437111677649051649
1437150596151140352,1437145279950581760
1437150591894032388,1437072803820232708
1437150583601844225,1436698784310853640
1437150579231535116,1437148147697045510
1437150575985057797,1437146081679364099
1437150575964004352,1437072222166732802
1437150570180132868,1437000319448330243
1437150558322843649,1437127863224967173
1437150556078886916,1437150274355965968
1437150555336368129,1436171597027504129
1437150552627023879,1419568400788041729
1437150545853124610,1437072803820232708
1437150544175382529,1436484892905385987
1437150543202430982,1437072803820232708
1437150538806796288,1436982344917868544
1437150538790051852,1437135708003704832
1437150535577071617,1437149618970808324
1437150535107301377,1437149037564551168
1437150534813765633,1437075257957961734
1437150533572255747,1436984046723076097
1437150521551380482,1437023224563441665
1437150517113806848,1437072803820232708
1437150516405051395,1437119965337952257
1437150516304306182,1437072803820232708
1437150511824769025,1437072803820232708
1437150509106806785,1437137019919114244
1437150503578869764,1437149882133979145
1437150498365194240,1437146780270055433
1437150493504069640,1437146683641450496
1437150489045516289,1437106075212427264
1437150482754117632,1436308582274842629
1437150480392757248,1437129100917891072
1437150477980880897,1437072803820232708
1437150475686748160,1389486331093528577
1437150473048543232,1437013959488512001
1437150472910086146,1436824282903072768
1437150471878234113,1437148147697045510
1437150470338977797,1437150274355965968
1437150468128616450,1437148147697045510
1437150467272978440,1436995860303384580
1437150466991812608,1437150274355965968
1437150459278479361,1436884710785912833
1437150458020237321,1437147104560959489
1437150455486894083,1436831254708559877
1437150451888099329,1437038436171517953
1437150450864701440,1437127863224967173
1437150442102956033,1436811588548407299
1437150438059429888,1436884710785912833
1437150437518594059,1436171597027504129
1437150432921522190,1437149882133979145
1437150429201281024,1437149882133979145
1437150426831466499,1437063682119323650
1437150419453612035,1437012378906935296
1437150417608192012,1437098379616690187
1437150416534482956,1437140049498345472
1437150410691727365,1437146780270055433
1437150408191971338,1437111677649051649
1437150407571214343,1437107232232165379
